Sales,Month,AgeInMonths,ProfileInMonths,Subscribed,NumPrevOrders,AvgSpend,POSR,OPR,Online,Discount,ShippingOption,Shipping,Country,Platform,Payment,DayOfWeek,Ad_1,Ad_2,Ad_3,SocialMedia
598.96,June,471,40,None,30,309.43,4.1,0.51,54,12,Express,Paid,Italy,iOS,Credit Card,Friday,No,Yes,No,None
565.2,June,411,45,None,51,154.46,0.1,0.55,43,28,Standard,Paid,South Africa,Android,Credit Card,Saturday,Yes,No,Yes,Facebook
937.41,January,300,35,None,27,419.84,0.7,0.97,67,0,Express,Paid,Egypt,Computer,Credit Card,Wednesday,Yes,No,No,Twitter
891.99,December,335,18,None,7,150.05,0.1,0.65,27,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,Yes,No,Yes,Facebook
807.78,February,359,35,None,24,141.67,4.1,0.65,53,0,Express,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,Yes,None
412.9,June,407,22,None,27,373.39,3.5,0.66,59,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
524.4,April,419,24,None,27,197.69,5.4,0.51,24,0,Premium,Paid,South Africa,Computer,Credit Card,Monday,Yes,No,Yes,Twitter
664.68,April,483,51,Daily,56,188.75,6.1,0.57,27,0,Standard,Paid,Kenya,Computer,Credit Card,Friday,Yes,No,No,Instagram
649.47,May,473,38,Monthly,20,309.77,5.1,0.55,33,0,Express,Free,Ireland,Computer,EFT,Sunday,Yes,No,Yes,Twitter
624.62,January,416,23,Weekly,28,351.48,1,0.57,41,0,Standard,Free,South Africa,iOS,Credit Card,Friday,No,No,Yes,None
654.42,December,490,46,Monthly,58,239.34,5.7,0.94,43,0,Premium,Paid,Ireland,Computer,Credit Card,Monday,Yes,Yes,Yes,Facebook
612.26,December,376,13,None,14,520.26,7,1,20,0,Standard,Paid,South Africa,Computer,Credit Card,Tuesday,No,No,Yes,None
642.16,March,499,0,None,0,0,0.8,0,50,0,Standard,Paid,South Africa,Computer,EFT,Monday,Yes,Yes,Yes,Instagram
499.85,March,429,0,None,0,0,3,0,26,0,Premium,Paid,South Africa,iOS,Credit Card,Sunday,No,No,Yes,None
527.58,October,376,36,None,33,389.83,5.8,0.88,56,24,Standard,Free,South Africa,Computer,Credit Card,Thursday,No,Yes,No,None
656.27,July,461,38,None,33,271.93,4.7,0.51,40,0,Express,Free,South Africa,Computer,Credit Card,Thursday,Yes,No,Yes,Instagram
460.34,September,445,13,None,13,261.05,3.9,0.69,50,0,Standard,Paid,Netherlands,Computer,Credit Card,Friday,No,No,Yes,None
470.48,September,431,36,None,26,202.84,1.6,0.78,41,0,Premium,Paid,South Africa,Computer,EFT,Friday,No,No,No,None
635.85,November,534,29,None,25,211.65,6.6,0.92,42,0,Standard,Paid,South Africa,iOS,EFT,Friday,No,Yes,No,None
519.33,August,447,61,Daily,41,252.16,5.9,0.86,62,0,Express,Paid,Germany,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
644.62,January,488,28,Weekly,25,211.87,3.4,0.5,39,0,Premium,Paid,South Africa,iOS,Credit Card,Wednesday,Yes,No,Yes,Instagram
674.89,October,344,56,Monthly,51,220.54,3.3,0.82,37,0,Standard,Paid,South Africa,Computer,PayPal,Wednesday,No,Yes,Yes,None
572.88,July,455,32,None,33,148.83,7.3,0.88,38,0,Premium,Paid,South Africa,Computer,EFT,Saturday,Yes,Yes,No,Facebook
450.41,December,503,15,None,10,146.6,2,0.98,54,0,Standard,Paid,South Africa,Computer,PayPal,Monday,Yes,No,Yes,Twitter
569.53,August,511,62,Daily,61,202.25,7.1,0.5,42,44,Standard,Paid,Netherlands,Computer,EFT,Wednesday,Yes,No,Yes,Twitter
623.25,May,369,20,None,18,328.72,1.3,0.75,63,0,Express,Paid,Japan,Computer,EFT,Friday,No,Yes,Yes,None
437.7,December,435,28,None,30,287.17,0.3,0.55,100,8,Express,Paid,Germany,iOS,Credit Card,Saturday,Yes,No,Yes,Twitter
541.51,September,462,14,None,12,209.34,1.5,0.81,56,29,Standard,Paid,South Africa,iOS,Credit Card,Sunday,No,Yes,No,None
618.89,September,373,34,None,38,233.22,0.9,0.61,65,0,Express,Paid,South Africa,Computer,Credit Card,Wednesday,No,No,Yes,None
501.11,March,475,42,None,41,465.82,4.3,0.91,36,0,Premium,Paid,South Africa,Computer,Credit Card,Sunday,No,Yes,No,None
673.37,July,358,19,None,8,239.31,6,0.62,47,0,Premium,Paid,South Africa,Computer,Credit Card,Thursday,Yes,Yes,No,Instagram
749.19,October,357,0,None,0,0,4.9,0,27,0,Express,Free,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
593,February,387,24,None,22,251.33,6.6,1,35,0,Express,Free,India,Computer,EFT,Sunday,No,Yes,No,None
549.79,May,480,14,None,8,225.86,5.9,0.54,32,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,Yes,None
637.36,March,537,19,None,7,329.52,2.9,0.58,48,0,Premium,Paid,Belgium,Computer,Credit Card,Wednesday,No,Yes,Yes,None
620.38,December,433,21,None,29,216.89,7,0.67,44,0,Premium,Paid,Kenya,Computer,EFT,Wednesday,Yes,Yes,No,Facebook
512.99,November,401,51,Daily,62,219.32,7.6,0.8,35,0,Express,Paid,Kenya,Computer,EFT,Sunday,No,No,No,None
759.33,February,509,15,None,12,414.8,7.2,0.5,26,31,Premium,Paid,Kenya,iOS,Credit Card,Monday,Yes,Yes,Yes,Facebook
725.12,April,477,25,None,38,224.53,5.3,0.52,36,0,Premium,Paid,Belgium,Android,EFT,Friday,Yes,Yes,No,Twitter
803.81,November,503,0,None,0,0,5.5,0,59,0,Premium,Paid,Egypt,Computer,Credit Card,Wednesday,No,Yes,Yes,None
524.56,May,483,21,None,37,300.22,2.7,0.89,37,0,Express,Paid,South Africa,Computer,PayPal,Saturday,No,No,Yes,None
662.65,August,359,23,None,25,141.3,5.3,0.68,61,0,Standard,Paid,South Africa,Computer,EFT,Sunday,No,Yes,Yes,None
978.82,June,567,1,Weekly,11,248.39,1.4,0.95,78,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,Yes,No,No,Instagram
691.04,March,469,17,None,19,227.16,5.5,0.95,48,0,Express,Paid,Belgium,Computer,EFT,Saturday,Yes,Yes,No,Facebook
547.58,January,422,34,None,24,219.58,5.1,0.51,49,0,Standard,Paid,South Africa,Computer,Credit Card,Thursday,Yes,Yes,No,Facebook
697.22,April,483,22,None,39,281.42,7.9,0.6,50,0,Premium,Paid,Japan,Computer,Credit Card,Saturday,No,Yes,Yes,None
1559.27,November,563,16,None,9,449.69,2.8,0.68,28,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
715.44,July,399,48,Daily,52,352.83,5.9,0.76,50,0,Standard,Paid,South Africa,Computer,EFT,Monday,Yes,Yes,No,Instagram
533.13,August,448,57,None,48,280.23,5.3,0.81,54,0,Express,Paid,Netherlands,Computer,PayPal,Friday,No,Yes,No,None
530.36,December,483,12,Monthly,12,369.07,3.1,0.82,63,0,Premium,Paid,South Africa,Computer,EFT,Friday,No,No,Yes,None
763.97,February,509,7,None,9,223.51,6.9,0.54,44,0,Express,Paid,Belgium,Computer,Account Credit,Tuesday,Yes,Yes,No,Twitter
532.51,January,358,19,None,11,275.98,2.5,0.76,51,27,Express,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
412.64,July,400,24,None,36,166.97,2.5,0.83,68,0,Premium,Paid,Kenya,iOS,EFT,Monday,Yes,No,No,Twitter
543.95,September,532,17,None,8,254.5,5.5,0.88,48,0,Standard,Paid,South Africa,Computer,EFT,Wednesday,Yes,No,Yes,Facebook
596.58,July,496,53,Monthly,40,311.37,4.5,0.6,43,0,Premium,Paid,Netherlands,iOS,Credit Card,Sunday,No,Yes,No,None
1325.8,February,337,51,Monthly,59,186.25,5.2,0.77,44,0,Express,Paid,Kenya,Computer,Credit Card,Tuesday,Yes,Yes,No,Instagram
871.06,January,495,0,None,0,0,7.2,0,32,41,Standard,Paid,South Africa,Computer,Account Credit,Sunday,No,Yes,Yes,None
501.39,January,378,18,None,16,139.18,3.9,0.87,42,0,Express,Paid,Germany,Computer,EFT,Saturday,No,No,Yes,None
512.91,August,405,23,None,25,194.68,0,0.54,34,0,Express,Paid,India,Android,Credit Card,Thursday,No,Yes,Yes,None
603.15,November,399,25,Monthly,30,185.3,4,0.68,79,0,Premium,Paid,United States,Computer,Credit Card,Sunday,Yes,No,Yes,Facebook
694.1,January,393,36,None,28,235.38,3.4,0.59,43,0,Premium,Paid,South Africa,Computer,Credit Card,Monday,No,Yes,Yes,None
567.81,February,449,26,None,26,224.06,7.3,0.8,44,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,No,None
719.7,July,399,27,None,30,190.01,7.4,0.53,35,0,Standard,Free,South Africa,Computer,Credit Card,Thursday,Yes,Yes,No,Facebook
562.53,March,427,0,None,0,0,4.2,0,44,0,Standard,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,No,None
560.42,November,429,19,None,11,153.7,7.9,0.75,83,0,Premium,Paid,Japan,Computer,Credit Card,Tuesday,No,Yes,No,None
568.32,September,442,28,None,25,276.67,0.9,0.57,58,0,Standard,Paid,Japan,Computer,Credit Card,Friday,Yes,No,No,Instagram
424.76,January,440,51,Weekly,48,222.37,3.2,0.7,53,0,Standard,Free,South Africa,Computer,EFT,Thursday,Yes,No,Yes,Facebook
455.39,May,478,0,None,0,0,5.3,0,39,0,Express,Paid,Egypt,Computer,Credit Card,Friday,No,No,Yes,None
1621.44,November,558,29,None,30,220.54,6.4,0.55,58,30,Standard,Paid,Ireland,Computer,Credit Card,Friday,Yes,Yes,Yes,Twitter
569.33,October,454,19,None,15,410.65,6.5,0.82,49,0,Express,Paid,Italy,Computer,Credit Card,Saturday,No,Yes,No,None
550.96,April,426,73,None,47,160.08,2.4,0.77,37,0,Standard,Free,India,Computer,Credit Card,Sunday,No,Yes,Yes,None
585.9,December,370,25,None,27,205.53,2.9,0.51,54,0,Express,Paid,Italy,Computer,Credit Card,Sunday,Yes,No,Yes,Twitter
601.2,October,379,17,Weekly,10,240.08,3.4,0.77,25,17,Premium,Paid,South Africa,Computer,EFT,Tuesday,No,No,No,None
642.67,September,531,20,Weekly,14,395.15,3,0.9,53,0,Premium,Paid,South Africa,Computer,Account Credit,Friday,Yes,No,Yes,Twitter
658.56,November,484,39,None,33,200.89,5.8,0.94,66,10,Express,Paid,England,Computer,Credit Card,Monday,Yes,Yes,Yes,Facebook
652.15,August,343,48,None,40,346.12,1.8,0.67,35,0,Premium,Paid,Germany,Computer,Credit Card,Tuesday,No,No,Yes,None
684.66,April,520,33,None,32,294.31,1.8,0.59,38,0,Premium,Paid,South Africa,Computer,EFT,Monday,Yes,No,Yes,Facebook
603.86,September,534,28,Monthly,31,166.57,4.1,0.74,47,29,Standard,Free,Japan,Computer,Credit Card,Saturday,No,Yes,No,None
497.02,March,466,27,None,29,181.43,1,0.74,45,0,Premium,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,Yes,Yes,Instagram
621.38,December,373,56,None,42,309.14,0,0.84,54,0,Express,Paid,South Africa,iOS,Account Credit,Saturday,Yes,No,Yes,Instagram
615.68,February,364,14,None,12,339.48,0.1,0.57,58,0,Express,Paid,Belgium,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
474.42,February,466,41,Weekly,56,461.42,1.7,0.72,48,0,Express,Paid,England,Android,Credit Card,Thursday,Yes,No,No,Facebook
803.67,December,381,33,None,28,220.5,5.3,0.7,32,0,Standard,Paid,Netherlands,Computer,PayPal,Wednesday,Yes,Yes,Yes,Instagram
543.98,March,451,38,None,33,239.71,3.5,0.51,94,0,Express,Free,Netherlands,iOS,Credit Card,Saturday,Yes,No,No,Instagram
781.18,February,406,36,None,41,251.26,5.5,0.57,47,0,Express,Paid,Kenya,Android,Account Credit,Friday,Yes,Yes,No,Instagram
471.26,August,418,32,None,23,235.39,2,0.88,47,0,Standard,Paid,Brazil,Computer,Account Credit,Saturday,No,Yes,Yes,None
823.32,March,361,58,None,51,172.02,4.1,0.9,50,0,Standard,Paid,South Africa,iOS,PayPal,Friday,Yes,No,Yes,Instagram
461.41,July,467,10,Daily,13,162.79,7.6,0.53,32,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
485.46,September,391,14,None,11,255.41,6.6,0.99,42,0,Express,Paid,Italy,Computer,EFT,Sunday,No,No,Yes,None
1470.46,May,333,38,None,33,195.46,4.8,0.52,54,0,Standard,Paid,South Africa,Android,Credit Card,Monday,Yes,Yes,No,Twitter
580.8,February,452,27,None,32,158.88,7.3,0.65,53,0,Express,Paid,South Africa,Computer,Credit Card,Wednesday,Yes,No,Yes,Twitter
539.3,July,378,56,None,47,284.67,3.2,0.69,47,0,Express,Paid,Japan,Computer,Credit Card,Thursday,Yes,No,No,Instagram
1131.26,April,553,9,Daily,12,382.09,5.4,0.65,40,0,Premium,Paid,South Africa,Computer,EFT,Monday,No,Yes,No,None
576.63,December,512,34,None,29,228.55,1.2,0.63,67,0,Express,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Instagram
882.84,May,343,34,Weekly,28,254.21,1.5,0.65,32,9,Express,Paid,Netherlands,Computer,EFT,Friday,Yes,No,Yes,Facebook
518.69,December,490,19,None,12,411.4,7.8,0.65,27,0,Express,Paid,Belgium,Computer,PayPal,Thursday,No,No,Yes,None
807.03,May,527,15,None,8,370.49,2,0.51,53,0,Standard,Paid,South Africa,Computer,EFT,Saturday,Yes,No,Yes,Facebook
551.11,February,457,8,None,16,213.01,2.6,0.8,63,0,Express,Paid,South Africa,Computer,Credit Card,Sunday,No,No,No,None
551.38,August,459,30,Monthly,22,256.19,5.5,0.93,37,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,Yes,Yes,Facebook
654.56,September,412,33,None,39,584.46,5.5,0.52,49,0,Standard,Paid,England,Computer,EFT,Sunday,No,Yes,No,None
454.14,August,438,13,None,11,182.8,5.5,0.67,66,0,Premium,Paid,South Africa,Computer,Credit Card,Saturday,No,No,Yes,None
772.46,November,524,16,Daily,10,330.2,7.1,0.76,60,43,Standard,Paid,England,iOS,Credit Card,Tuesday,Yes,Yes,Yes,Instagram
584.63,August,403,58,Daily,34,248.58,6.7,0.94,47,0,Standard,Free,South Africa,Computer,EFT,Wednesday,No,Yes,Yes,None
540.87,September,443,58,Monthly,43,279.35,4.3,0.91,30,36,Premium,Paid,Italy,Computer,Credit Card,Saturday,Yes,No,Yes,Instagram
644.88,October,393,16,Weekly,12,346.21,2.1,0.94,30,0,Express,Paid,Japan,Computer,Account Credit,Saturday,Yes,No,No,Facebook
845.07,October,350,18,None,12,186.07,6.3,0.73,43,0,Premium,Paid,Netherlands,Computer,EFT,Friday,Yes,Yes,Yes,Instagram
614.47,December,415,23,Daily,35,140.27,6.9,0.7,51,0,Premium,Paid,England,Computer,Credit Card,Wednesday,No,Yes,Yes,None
764.08,July,504,0,None,0,0,5.5,0,47,0,Express,Paid,Japan,Computer,EFT,Wednesday,No,Yes,Yes,None
680.88,September,526,18,None,15,268.28,1.2,0.84,37,0,Premium,Paid,Germany,Computer,Credit Card,Monday,No,No,No,None
540.7,April,490,2,None,16,320.17,3,0.88,24,0,Standard,Paid,Ireland,Computer,Credit Card,Friday,Yes,No,Yes,Facebook
580.25,May,373,50,None,48,362.56,5,1,47,12,Express,Paid,South Africa,Computer,Credit Card,Sunday,Yes,No,Yes,Instagram
625.78,November,390,22,None,29,147.63,4.3,0.5,50,0,Express,Paid,England,iOS,EFT,Sunday,Yes,No,Yes,Facebook
561.66,March,381,14,Weekly,13,380.55,2.7,0.6,35,0,Premium,Paid,Belgium,iOS,Credit Card,Saturday,No,No,Yes,None
623.2,February,419,42,Daily,54,420.24,5.5,0.88,60,0,Express,Paid,Japan,Computer,Credit Card,Saturday,No,Yes,Yes,None
1242.58,January,342,29,None,30,312.99,4.8,0.53,72,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,No,None
479.22,March,421,37,None,33,189.81,5.5,0.56,61,0,Express,Paid,Belgium,Computer,Credit Card,Sunday,No,Yes,Yes,None
454.73,November,503,46,Daily,55,316.42,5.7,0.77,53,0,Express,Paid,England,Computer,EFT,Thursday,No,No,No,None
806.56,October,361,32,None,26,301.55,5.6,0.69,99,0,Express,Paid,Egypt,Computer,EFT,Wednesday,No,Yes,Yes,None
1247.43,January,325,50,None,48,169.63,7.8,0.88,63,0,Express,Paid,England,Computer,Credit Card,Friday,No,Yes,No,None
606.19,January,535,21,Daily,27,309.25,6.5,0.75,23,0,Standard,Free,South Africa,Computer,Credit Card,Tuesday,Yes,No,No,Instagram
544.85,August,509,96,None,56,174.02,7.3,0.63,26,0,Standard,Paid,South Africa,Computer,Credit Card,Tuesday,Yes,No,Yes,Twitter
1019.46,September,550,0,None,0,0,5.7,0,82,0,Express,Paid,South Africa,Computer,EFT,Saturday,No,Yes,Yes,None
429.83,March,460,26,None,35,174.93,1.1,0.74,26,36,Standard,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
933.01,May,539,42,None,46,282.25,0.5,0.53,31,0,Express,Paid,India,Computer,Credit Card,Saturday,Yes,No,Yes,Twitter
644.36,April,336,18,None,15,320.13,2.3,0.67,60,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
565.29,July,326,41,None,62,272.52,0,0.82,58,43,Standard,Paid,South Africa,Computer,EFT,Tuesday,No,No,No,None
798.22,July,364,30,None,29,293.4,4.1,0.54,29,0,Express,Paid,South Africa,Computer,Account Credit,Saturday,No,Yes,No,None
487.61,December,448,21,None,36,296.35,3.4,0.59,42,0,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,No,Twitter
589.65,August,420,30,None,28,270.44,2.4,0.61,37,0,Express,Paid,United States,Android,Credit Card,Thursday,No,No,Yes,None
569.39,January,395,8,None,12,169.33,4.1,0.82,51,0,Premium,Paid,India,Computer,EFT,Friday,Yes,Yes,No,Instagram
1077.32,March,552,25,Monthly,23,265.67,3.4,0.66,35,30,Standard,Paid,South Africa,Computer,Credit Card,Friday,Yes,Yes,Yes,Twitter
512.61,August,418,50,Weekly,47,397.65,2.1,0.57,74,0,Premium,Paid,Egypt,Computer,Credit Card,Sunday,No,No,Yes,None
741.59,November,524,17,None,13,174.09,7.9,0.61,79,0,Express,Free,England,Computer,EFT,Sunday,No,Yes,No,None
802.61,October,514,0,None,0,0,3.8,0,31,23,Premium,Paid,South Africa,Computer,Credit Card,Thursday,No,Yes,Yes,None
784.94,December,384,43,Monthly,43,329.58,5.5,0.65,68,0,Express,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
737.17,February,380,26,None,22,195.45,7.5,0.55,49,0,Premium,Paid,Japan,Computer,Credit Card,Monday,Yes,Yes,Yes,Facebook
724.11,August,527,4,Daily,13,329.68,4,0.63,38,0,Express,Paid,Egypt,Android,Credit Card,Friday,Yes,No,Yes,Twitter
648.15,March,463,21,None,31,216.22,5.4,1,41,0,Standard,Paid,South Africa,Android,EFT,Wednesday,No,Yes,Yes,None
719.67,October,366,35,Monthly,29,355.37,6,0.57,57,20,Express,Paid,South Africa,Computer,Credit Card,Saturday,No,Yes,Yes,None
599.32,October,382,29,None,30,253.43,0.1,0.53,37,0,Express,Paid,Germany,Computer,EFT,Wednesday,No,Yes,No,None
757.18,May,499,36,Weekly,30,291.58,2.7,0.55,44,0,Express,Paid,South Africa,Computer,EFT,Tuesday,No,Yes,Yes,None
524.17,November,404,7,Weekly,7,365.79,1.7,0.83,90,0,Premium,Paid,Egypt,Android,Credit Card,Wednesday,No,No,Yes,None
784.39,July,473,54,None,52,353.33,2.3,0.64,32,0,Express,Paid,Japan,Computer,Credit Card,Wednesday,Yes,No,Yes,Facebook
831.68,November,568,42,None,50,311.37,4,0.94,38,0,Express,Paid,Italy,Computer,Credit Card,Wednesday,Yes,No,Yes,Facebook
451.27,August,434,9,None,10,225.69,1.6,0.9,54,0,Express,Free,Germany,Computer,Credit Card,Thursday,No,No,Yes,None
498.39,July,415,25,None,25,298.72,2.8,0.82,45,0,Express,Paid,Kenya,iOS,Credit Card,Saturday,Yes,No,No,Twitter
501.52,October,476,2,None,8,211.64,3.7,0.94,49,0,Standard,Free,South Africa,Android,Account Credit,Sunday,Yes,No,Yes,Facebook
704.96,April,519,0,None,0,0,2,0,51,0,Express,Free,South Africa,iOS,Account Credit,Friday,No,No,Yes,None
1103.44,October,532,0,None,0,0,5.1,0,65,0,Express,Paid,India,Computer,EFT,Tuesday,No,Yes,Yes,None
1508.71,September,573,41,Weekly,51,370.8,1.3,0.84,56,0,Express,Paid,Ireland,Computer,Credit Card,Thursday,Yes,No,Yes,Facebook
407.6,April,446,47,None,57,377.31,0.7,0.99,32,0,Express,Paid,South Africa,Computer,Credit Card,Sunday,No,No,Yes,None
523.68,February,490,8,None,10,312.34,2.9,0.64,43,9,Express,Paid,China,Computer,Credit Card,Sunday,No,No,Yes,None
557.71,January,437,29,None,27,288.34,7.9,0.56,53,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,No,Yes,None
555.2,October,387,3,Monthly,10,218.15,5,0.98,65,0,Express,Paid,Germany,Computer,Credit Card,Wednesday,No,No,Yes,None
550,June,420,12,None,12,207.64,2.2,0.61,78,0,Premium,Paid,South Africa,Computer,EFT,Thursday,Yes,Yes,Yes,Twitter
598.97,January,407,24,None,34,269.37,7.3,0.86,32,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,Yes,None
489.5,September,443,16,None,10,248.29,0.5,0.5,44,0,Standard,Paid,Ireland,Computer,Credit Card,Sunday,Yes,No,Yes,Twitter
878.51,December,530,44,Daily,50,335.58,6.5,0.99,58,20,Standard,Paid,South Africa,Computer,Credit Card,Saturday,Yes,Yes,No,Facebook
551.25,February,475,12,None,8,189.86,2.8,0.55,55,0,Standard,Paid,Belgium,Computer,Credit Card,Sunday,Yes,No,Yes,Twitter
639.12,January,358,15,Weekly,10,379.67,1.2,0.76,54,0,Express,Paid,India,Computer,Credit Card,Thursday,No,No,Yes,None
465.05,June,409,26,None,31,155.52,3.2,0.65,60,5,Standard,Paid,South Africa,iOS,EFT,Friday,Yes,No,Yes,Facebook
833.94,May,337,6,None,8,310.67,0.2,0.81,29,0,Standard,Paid,South Africa,iOS,Account Credit,Sunday,No,No,Yes,None
505.98,May,459,23,None,36,171.74,4.6,0.8,52,0,Premium,Paid,South Africa,Android,EFT,Monday,Yes,No,Yes,Facebook
512.2,October,455,31,Monthly,25,266.14,4.2,0.89,59,34,Standard,Paid,South Africa,Computer,Credit Card,Monday,Yes,Yes,Yes,Instagram
500.95,October,493,15,None,14,281.46,4.8,0.76,39,0,Premium,Paid,Egypt,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
582.13,December,433,19,None,10,399.16,0.6,0.82,56,0,Standard,Free,Kenya,iOS,Credit Card,Saturday,Yes,No,Yes,Instagram
489.3,January,460,38,None,22,347.9,6.1,0.59,67,0,Express,Paid,Netherlands,Computer,Credit Card,Tuesday,No,Yes,No,None
562.09,December,406,50,Monthly,46,335.92,3.1,0.86,23,0,Premium,Paid,South Africa,Android,Credit Card,Saturday,Yes,No,Yes,Instagram
542.42,January,448,38,None,26,338.22,6.5,0.56,58,0,Standard,Paid,Japan,Computer,Credit Card,Wednesday,No,Yes,Yes,None
567.52,January,474,47,None,45,172.24,4.8,0.83,56,0,Standard,Free,China,Computer,EFT,Sunday,Yes,No,No,Instagram
618.56,April,506,41,None,57,270.89,4,0.62,64,0,Express,Paid,South Africa,Computer,Credit Card,Friday,No,Yes,No,None
615.31,July,480,42,Daily,52,207.05,5.6,0.85,30,0,Premium,Paid,South Africa,Computer,Account Credit,Friday,Yes,Yes,No,Instagram
611.97,August,426,50,Daily,44,363.26,6.9,0.61,49,0,Express,Paid,China,iOS,Credit Card,Sunday,Yes,Yes,No,Instagram
692.64,July,393,17,None,9,241.7,5.1,0.95,60,0,Express,Paid,England,Computer,Credit Card,Wednesday,No,Yes,Yes,None
537.96,March,373,21,None,24,170.5,4.4,0.89,57,0,Premium,Paid,China,Android,Credit Card,Monday,No,Yes,No,None
738.19,March,390,44,None,50,179.76,8,0.5,73,0,Premium,Paid,South Africa,Computer,Credit Card,Wednesday,No,Yes,Yes,None
501.82,December,418,10,None,9,309.53,6.7,0.98,32,0,Express,Paid,Belgium,Computer,Credit Card,Wednesday,No,Yes,No,None
1130.13,May,540,22,None,29,283.2,4.2,0.97,37,0,Express,Paid,South Africa,iOS,Credit Card,Wednesday,No,Yes,Yes,None
495.26,December,432,48,Weekly,51,204.22,1.6,0.67,61,0,Express,Paid,Italy,Computer,EFT,Tuesday,Yes,No,No,Instagram
806.23,June,377,8,None,10,352.04,7.6,0.6,40,0,Express,Paid,Ireland,iOS,Credit Card,Sunday,No,Yes,Yes,None
609.48,May,512,13,None,8,267.25,1.8,0.61,40,0,Express,Free,Ireland,Computer,Credit Card,Tuesday,No,No,Yes,None
541.57,February,399,50,None,45,243.43,5,0.75,80,0,Premium,Paid,India,Computer,EFT,Friday,No,Yes,No,None
715.62,October,469,33,Weekly,36,297.45,3,0.56,55,0,Premium,Paid,South Africa,Computer,Credit Card,Friday,Yes,No,Yes,Instagram
884.21,November,550,21,None,31,333.35,2.7,0.53,45,0,Premium,Paid,Germany,Computer,Credit Card,Sunday,Yes,Yes,No,Instagram
503.09,September,537,45,None,47,184.84,2.3,0.86,60,10,Express,Paid,Japan,iOS,EFT,Saturday,Yes,No,Yes,Facebook
